left_index,right_index,left_id,right_id,cosine_similarity,same_action_type,source_overlap,name_jaccard,mutual_top_k,adaptive_floor,high_match,evidence_match,lexical_match,action_match,connect,reason
20,24,T2-000021,T2-000025,0.928393,False,True,0.2,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
20,28,T2-000021,T2-000029,0.940111,False,False,0.125,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
20,31,T2-000021,T2-000032,0.922853,False,False,0.2,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
21,22,T2-000022,T2-000023,0.919581,True,True,0.2,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
21,24,T2-000022,T2-000025,0.926302,True,True,0.2,False,0.91,True,False,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'ACTION_AND_NAME_EVIDENCE']"
21,26,T2-000022,T2-000027,0.939315,True,True,0.428571,True,0.91,True,True,True,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'LEXICAL_NAME_OVERLAP', 'ACTION_AND_NAME_EVIDENCE']"
21,27,T2-000022,T2-000028,0.931031,False,False,0.571429,False,0.91,True,False,True,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'LEXICAL_NAME_OVERLAP']"
21,28,T2-000022,T2-000029,0.93473,False,False,0.125,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
21,29,T2-000022,T2-000030,0.920061,False,False,0.2,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
21,31,T2-000022,T2-000032,0.923062,False,False,0.2,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
22,23,T2-000023,T2-000024,0.924932,True,True,0.2,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
22,24,T2-000023,T2-000025,0.926887,True,True,0.2,False,0.91,True,False,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'ACTION_AND_NAME_EVIDENCE']"
22,26,T2-000023,T2-000027,0.923403,True,True,0.25,False,0.91,True,False,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'ACTION_AND_NAME_EVIDENCE']"
24,26,T2-000025,T2-000027,0.934854,True,True,0.25,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
24,30,T2-000025,T2-000031,0.921959,False,False,0.222222,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
24,31,T2-000025,T2-000032,0.921402,False,False,0.2,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
24,34,T2-000025,T2-000035,0.934347,False,False,0.333333,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
25,26,T2-000026,T2-000027,0.917471,True,True,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
25,36,T2-000026,T2-000037,0.919602,False,False,0.2,True,0.91,False,True,False,False,True,['MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']
26,27,T2-000027,T2-000028,0.930435,False,False,0.5,False,0.91,True,False,True,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'LEXICAL_NAME_OVERLAP']"
26,29,T2-000027,T2-000030,0.924291,False,False,0.25,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
26,30,T2-000027,T2-000031,0.926876,False,False,0.285714,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
26,31,T2-000027,T2-000032,0.92007,False,False,0.25,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
26,32,T2-000027,T2-000033,0.945701,False,False,0.666667,True,0.91,True,True,True,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'LEXICAL_NAME_OVERLAP']"
27,28,T2-000028,T2-000029,0.929494,True,True,0.142857,False,0.91,True,False,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'ACTION_AND_NAME_EVIDENCE']"
27,29,T2-000028,T2-000030,0.936197,True,True,0.222222,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
27,30,T2-000028,T2-000031,0.922522,False,True,0.25,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
27,31,T2-000028,T2-000032,0.92194,False,True,0.222222,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
27,32,T2-000028,T2-000033,0.952524,True,True,0.571429,True,0.91,True,True,True,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'LEXICAL_NAME_OVERLAP', 'ACTION_AND_NAME_EVIDENCE']"
27,33,T2-000028,T2-000034,0.893928,True,True,0.25,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
27,34,T2-000028,T2-000035,0.935224,True,True,0.222222,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
28,29,T2-000029,T2-000030,0.928674,True,True,0.125,False,0.91,True,False,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'ACTION_AND_NAME_EVIDENCE']"
28,30,T2-000029,T2-000031,0.926661,False,True,0.142857,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
28,31,T2-000029,T2-000032,0.920296,False,True,0.125,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
28,32,T2-000029,T2-000033,0.914705,True,True,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
28,33,T2-000029,T2-000034,0.893382,True,True,0.142857,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
28,34,T2-000029,T2-000035,0.920485,True,True,0.125,False,0.91,True,False,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'ACTION_AND_NAME_EVIDENCE']"
28,64,T2-000029,T2-000065,0.886209,True,False,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
29,30,T2-000030,T2-000031,0.950589,False,True,0.222222,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
29,31,T2-000030,T2-000032,0.931454,False,True,0.2,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
29,32,T2-000030,T2-000033,0.922236,True,True,0.2,False,0.91,True,False,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'ACTION_AND_NAME_EVIDENCE']"
29,33,T2-000030,T2-000034,0.922737,True,True,0.222222,False,0.91,True,False,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'ACTION_AND_NAME_EVIDENCE']"
29,34,T2-000030,T2-000035,0.935267,True,True,0.2,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
30,31,T2-000031,T2-000032,0.938295,False,True,0.222222,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
30,34,T2-000031,T2-000035,0.923674,False,True,0.222222,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
30,40,T2-000031,T2-000041,0.933554,False,False,0.166667,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
31,34,T2-000032,T2-000035,0.933577,False,True,0.333333,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
31,46,T2-000032,T2-000047,0.861531,True,False,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
32,33,T2-000033,T2-000034,0.924687,True,True,0.222222,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
32,34,T2-000033,T2-000035,0.913171,True,True,0.2,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
33,34,T2-000034,T2-000035,0.901932,True,True,0.222222,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
34,62,T2-000035,T2-000063,0.9175,True,False,0.25,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
35,38,T2-000036,T2-000039,0.914792,False,True,0.230769,True,0.91,False,True,False,False,True,['MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']
35,100,T2-000036,T2-000101,0.905747,True,False,0.2,True,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
37,46,T2-000038,T2-000047,0.866386,True,False,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
37,65,T2-000038,T2-000066,0.913032,True,False,0.3,True,0.91,False,True,False,True,True,"['MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
37,94,T2-000038,T2-000095,0.882529,True,False,0.181818,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
38,40,T2-000039,T2-000041,0.922445,False,True,0.125,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
38,64,T2-000039,T2-000065,0.913149,True,False,0.153846,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
38,68,T2-000039,T2-000069,0.915583,False,False,0.142857,True,0.91,False,True,False,False,True,['MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']
38,84,T2-000039,T2-000085,0.898031,True,False,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
39,59,T2-000040,T2-000060,0.915107,True,False,0.0,True,0.91,False,True,False,False,True,['MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']
39,91,T2-000040,T2-000092,0.918107,False,False,0.181818,True,0.91,False,True,False,False,True,['MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']
39,111,T2-000040,T2-000112,0.920294,False,False,0.1,True,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
40,53,T2-000041,T2-000054,0.906873,True,False,0.153846,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
40,66,T2-000041,T2-000067,0.922613,False,False,0.166667,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
40,120,T2-000041,T2-000121,0.911595,True,False,0.153846,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
42,43,T2-000043,T2-000044,0.933316,True,True,0.2,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
42,87,T2-000043,T2-000088,0.888122,True,False,0.181818,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
43,45,T2-000044,T2-000046,0.912566,True,True,0.2,True,0.91,False,True,False,True,True,"['MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
43,87,T2-000044,T2-000088,0.88497,True,False,0.181818,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
44,59,T2-000045,T2-000060,0.905348,True,False,0.25,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
44,61,T2-000045,T2-000062,0.875136,True,False,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
46,69,T2-000047,T2-000070,0.88731,True,False,0.142857,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
46,95,T2-000047,T2-000096,0.870078,True,False,0.166667,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
46,115,T2-000047,T2-000116,0.862037,True,False,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
47,85,T2-000048,T2-000086,0.88327,True,False,0.166667,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
48,53,T2-000049,T2-000054,0.933857,False,False,0.166667,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
48,55,T2-000049,T2-000056,0.929399,False,False,0.333333,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
48,72,T2-000049,T2-000073,0.905285,True,False,0.2,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
48,90,T2-000049,T2-000091,0.881551,True,False,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
48,120,T2-000049,T2-000121,0.920451,False,False,0.166667,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
48,121,T2-000049,T2-000122,0.895253,True,False,0.166667,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
49,50,T2-000050,T2-000051,0.926604,True,True,0.142857,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
49,51,T2-000050,T2-000052,0.936637,True,True,0.111111,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
49,52,T2-000050,T2-000053,0.919809,True,True,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
49,55,T2-000050,T2-000056,0.899187,True,True,0.142857,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
49,56,T2-000050,T2-000057,0.886798,True,True,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
49,57,T2-000050,T2-000058,0.883146,True,True,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
49,58,T2-000050,T2-000059,0.876437,True,True,0.142857,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
49,60,T2-000050,T2-000061,0.902046,True,True,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
49,107,T2-000050,T2-000108,0.912644,True,False,0.142857,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
49,118,T2-000050,T2-000119,0.901822,True,False,0.142857,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
49,119,T2-000050,T2-000120,0.896007,True,False,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
50,51,T2-000051,T2-000052,0.927952,True,True,0.111111,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
50,52,T2-000051,T2-000053,0.953487,True,True,0.125,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
50,54,T2-000051,T2-000055,0.945578,True,True,0.111111,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
50,55,T2-000051,T2-000056,0.91559,True,True,0.142857,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
50,56,T2-000051,T2-000057,0.911712,True,True,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
50,57,T2-000051,T2-000058,0.906002,True,True,0.285714,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
50,58,T2-000051,T2-000059,0.910954,True,True,0.142857,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
50,60,T2-000051,T2-000061,0.911866,True,True,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
50,107,T2-000051,T2-000108,0.900628,True,False,0.142857,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
50,117,T2-000051,T2-000118,0.927466,True,False,0.111111,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
50,118,T2-000051,T2-000119,0.906613,True,False,0.142857,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
50,119,T2-000051,T2-000120,0.910289,True,False,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
51,52,T2-000052,T2-000053,0.929495,True,True,0.1,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
51,54,T2-000052,T2-000055,0.92944,True,True,0.090909,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
51,56,T2-000052,T2-000057,0.916972,True,True,0.222222,True,0.91,False,True,False,True,True,"['MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
52,53,T2-000053,T2-000054,0.922917,False,True,0.222222,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
52,54,T2-000053,T2-000055,0.963743,True,True,0.222222,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
52,55,T2-000053,T2-000056,0.915899,True,True,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
52,58,T2-000053,T2-000059,0.890767,True,True,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
52,117,T2-000053,T2-000118,0.922898,True,False,0.1,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
52,118,T2-000053,T2-000119,0.903341,True,False,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
52,119,T2-000053,T2-000120,0.922148,True,False,0.111111,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
53,55,T2-000054,T2-000056,0.947772,False,True,0.111111,True,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
53,77,T2-000054,T2-000078,0.936311,True,False,0.2,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
53,79,T2-000054,T2-000080,0.935566,True,False,0.285714,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
53,88,T2-000054,T2-000089,0.922789,False,False,0.153846,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
53,120,T2-000054,T2-000121,0.936742,True,False,0.333333,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
54,115,T2-000055,T2-000116,0.924275,False,False,0.2,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
54,117,T2-000055,T2-000118,0.935552,True,False,0.2,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
54,119,T2-000055,T2-000120,0.931285,True,False,0.1,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
55,56,T2-000056,T2-000057,0.932456,True,True,0.285714,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
55,57,T2-000056,T2-000058,0.910648,True,True,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
55,58,T2-000056,T2-000059,0.897142,True,True,0.142857,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
55,60,T2-000056,T2-000061,0.890578,True,True,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
55,77,T2-000056,T2-000078,0.922612,False,False,0.111111,False,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
55,79,T2-000056,T2-000080,0.924013,False,False,0.166667,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
55,118,T2-000056,T2-000119,0.912357,True,False,0.142857,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
55,119,T2-000056,T2-000120,0.902565,True,False,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
55,120,T2-000056,T2-000121,0.928576,False,False,0.111111,True,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
56,57,T2-000057,T2-000058,0.936903,True,True,0.25,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
56,58,T2-000057,T2-000059,0.90402,True,True,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
56,71,T2-000057,T2-000072,0.921963,False,False,0.111111,True,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
56,118,T2-000057,T2-000119,0.905169,True,False,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
57,58,T2-000058,T2-000059,0.9373,True,True,0.125,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
57,118,T2-000058,T2-000119,0.893337,True,False,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
58,60,T2-000059,T2-000061,0.870749,True,True,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
58,118,T2-000059,T2-000119,0.893703,True,False,0.142857,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
58,119,T2-000059,T2-000120,0.879429,True,False,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
59,61,T2-000060,T2-000062,0.902103,True,True,0.222222,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
60,61,T2-000061,T2-000062,0.935845,False,True,0.25,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
60,64,T2-000061,T2-000065,0.915393,False,False,0.222222,True,0.91,False,True,False,False,True,['MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']
60,118,T2-000061,T2-000119,0.900203,True,False,0.125,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
62,63,T2-000063,T2-000064,0.937155,False,True,0.285714,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
62,69,T2-000063,T2-000070,0.925506,False,False,0.285714,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
63,72,T2-000064,T2-000073,0.92485,True,False,0.0,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
64,66,T2-000065,T2-000067,0.944542,False,True,0.0,True,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
64,68,T2-000065,T2-000069,0.914677,False,True,0.181818,True,0.91,False,True,False,False,True,['MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']
64,84,T2-000065,T2-000085,0.885676,True,False,0.153846,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
64,93,T2-000065,T2-000094,0.914772,True,False,0.083333,True,0.91,False,True,False,False,True,['MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']
65,91,T2-000066,T2-000092,0.885586,True,False,0.153846,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
65,94,T2-000066,T2-000095,0.880103,True,False,0.166667,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
65,112,T2-000066,T2-000113,0.88406,True,False,0.2,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
66,67,T2-000067,T2-000068,0.919053,False,True,0.125,True,0.91,False,True,False,False,True,['MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']
68,82,T2-000069,T2-000083,0.90161,True,False,0.333333,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
69,70,T2-000070,T2-000071,0.927323,False,True,0.1,True,0.91,True,False,False,False,True,['MUTUAL_TOPK_HIGH_COSINE']
69,72,T2-000070,T2-000073,0.929559,False,True,0.125,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
71,72,T2-000072,T2-000073,0.943882,False,True,0.285714,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
72,76,T2-000073,T2-000077,0.893481,True,False,0.142857,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
72,78,T2-000073,T2-000079,0.887306,True,False,0.142857,False,0.91,False,False,False,True,True,['ACTION_AND_NAME_EVIDENCE']
72,121,T2-000073,T2-000122,0.921718,True,False,0.25,True,0.91,True,True,False,True,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE', 'ACTION_AND_NAME_EVIDENCE']"
73,76,T2-000074,T2-000077,0.930736,False,True,0.222222,True,0.91,True,True,False,False,True,"['MUTUAL_TOPK_HIGH_COSINE', 'MUTUAL_TOPK_ADAPTIVE_WITH_EVIDENCE']"
